First_pokemon,Second_pokemon,Winner,First_win
593,716,716,False
365,338,338,False
695,622,622,False
564,350,350,False
518,693,518,True
377,396,377,True
133,415,133,True
555,656,656,False
716,257,716,True
794,456,794,True
104,165,165,False
426,515,426,True
614,242,614,True
2,398,398,False
67,235,67,True
783,392,392,False
395,301,301,False
262,426,426,False
617,663,663,False
517,327,327,False
612,301,301,False
760,662,760,True
232,525,232,True
16,702,702,False
415,274,274,False
532,743,743,False
697,386,697,True
745,36,745,True
483,38,483,True
629,457,629,True
142,750,142,True
285,647,647,False
320,721,320,True
796,753,796,True
607,173,607,True
380,309,380,True
646,387,646,True
131,404,131,True
607,761,761,False
314,175,314,True
331,206,206,False
111,646,646,False
377,598,377,True
211,210,211,True
731,194,731,True
130,265,265,False
110,768,110,True
527,168,527,True
522,111,522,True
640,233,233,False
561,550,550,False
471,765,765,False
149,221,221,False
653,215,215,False
11,385,11,True
101,366,101,True
86,225,225,False
704,609,704,True
775,469,469,False
635,64,635,True
40,364,40,True
85,179,85,True
651,411,411,False
187,222,187,True
161,786,786,False
656,123,656,True
20,93,20,True
544,265,544,True
465,224,465,True
289,242,242,False
455,174,174,False
792,161,792,True
435,543,543,False
129,741,129,True
515,727,727,False
411,129,129,False
617,378,617,True
679,260,679,True
438,47,438,True
482,544,544,False
623,684,623,True
405,687,687,False
50,717,717,False
439,127,127,False
153,623,623,False
598,48,48,False
579,128,128,False
123,565,565,False
474,609,474,True
326,451,451,False
645,438,438,False
61,713,713,False
304,235,235,False
205,288,205,True
490,528,528,False
368,651,651,False
418,661,418,True
677,330,330,False
608,605,605,False
768,733,768,True
660,106,106,False
85,244,85,True
427,444,427,True
736,478,478,False
351,259,259,False
792,222,792,True
736,100,100,False
752,715,752,True
579,578,579,True
277,362,362,False
681,449,681,True
212,647,212,True
617,385,617,True
717,209,717,True
493,88,493,True
387,702,702,False
284,686,284,True
250,701,701,False
360,747,360,True
709,194,709,True
255,571,255,True
188,377,377,False
615,783,615,True
300,244,300,True
781,522,522,False
330,17,17,False
194,380,380,False
560,45,560,True
154,160,154,True
296,218,296,True
191,543,543,False
646,7,7,False
384,406,406,False
102,114,102,True
293,198,293,True
796,337,337,False
82,629,629,False
434,132,434,True
30,501,30,True
476,568,476,True
497,368,368,False
595,529,595,True
497,598,598,False
496,160,496,True
264,172,172,False
392,56,56,False
783,624,783,True
569,26,26,False
619,561,619,True
135,759,135,True
510,474,474,False
786,483,786,True
605,686,686,False
418,524,418,True
395,523,523,False
559,565,565,False
505,726,726,False
207,500,500,False
2,289,2,True
489,326,326,False
788,641,788,True
391,226,391,True
104,333,104,True
22,691,22,True
456,664,664,False
50,768,768,False
590,794,794,False
521,179,521,True
228,502,228,True
58,199,58,True
678,161,161,False
345,610,610,False
136,646,136,True
638,545,545,False
643,558,643,True
599,86,599,True
132,105,132,True
693,401,401,False
154,630,154,True
754,723,723,False
51,591,591,False
384,44,44,False
591,423,423,False
226,502,502,False
722,646,646,False
416,26,26,False
285,770,770,False
540,16,540,True
95,425,425,False
384,737,737,False
81,189,81,True
348,800,800,False
489,372,372,False
506,74,506,True
7,691,7,True
154,349,154,True
102,149,149,False
352,486,352,True
204,406,406,False
432,248,248,False
11,180,11,True
458,706,706,False
720,567,567,False
399,151,151,False
163,142,163,True
630,354,630,True
691,512,512,False
792,48,792,True
72,469,72,True
418,40,418,True
606,180,606,True
448,297,448,True
471,518,518,False
472,182,472,True
498,133,133,False
52,787,787,False
699,34,699,True
60,738,60,True
79,424,424,False
571,254,254,False
137,435,137,True
348,580,580,False
490,170,490,True
73,671,671,False
138,16,138,True
606,406,606,True
764,589,589,False
228,161,228,True
773,218,773,True
335,222,335,True
93,695,93,True
9,230,9,True
125,379,125,True
1,513,513,False
201,328,328,False
112,406,112,True
391,767,391,True
58,294,58,True
321,25,321,True
103,665,103,True
293,695,293,True
314,565,314,True
756,442,756,True
329,137,137,False
739,536,536,False
572,387,572,True
633,65,633,True
110,9,110,True
542,234,234,False
408,126,126,False
115,97,115,True
716,83,716,True
4,344,344,False
311,498,498,False
103,531,103,True
23,651,651,False
191,616,616,False
126,384,384,False
577,409,409,False
113,642,642,False
594,243,243,False
504,297,504,True
568,708,708,False
346,323,346,True
213,486,213,True
92,799,799,False
641,96,641,True
82,647,647,False
407,607,607,False
650,576,576,False
488,441,441,False
425,110,425,True
504,514,514,False
792,400,792,True
213,518,518,False
614,269,614,True
653,722,722,False
498,368,368,False
609,405,405,False
565,94,565,True
286,549,549,False
282,299,299,False
596,515,596,True
689,505,505,False
610,688,610,True
403,185,185,False
415,581,581,False
490,471,490,True
62,514,62,True
682,668,682,True
349,464,349,True
654,154,154,False
769,296,296,False
20,493,20,True
142,781,142,True
486,674,674,False
223,714,714,False
496,720,496,True
463,529,529,False
775,249,249,False
601,667,601,True
83,623,623,False
545,293,545,True
287,791,287,True
85,420,420,False
482,354,482,True
449,626,449,True
272,277,272,True
714,271,714,True
178,760,760,False
503,569,503,True
470,608,608,False
136,235,136,True
775,667,775,True
70,381,381,False
194,724,724,False
197,342,342,False
459,146,146,False
379,345,345,False
428,785,428,True
705,751,705,True
59,397,59,True
766,628,766,True
385,238,385,True
647,494,494,False
747,732,732,False
209,303,209,True
730,554,554,False
438,447,438,True
202,765,765,False
516,352,352,False
700,200,700,True
513,776,513,True
140,258,140,True
796,634,634,False
160,131,131,False
574,675,574,True
665,497,497,False
541,352,541,True
418,779,418,True
679,401,679,True
75,25,25,False
611,778,611,True
184,709,184,True
103,768,103,True
490,681,490,True
117,280,280,False
783,764,764,False
469,293,469,True
683,772,772,False
446,478,478,False
263,387,263,True
699,225,225,False
364,750,364,True
67,780,67,True
751,222,222,False
219,202,219,True
112,797,797,False
146,525,525,False
16,51,16,True
391,86,391,True
28,653,28,True
664,256,664,True
233,121,233,True
737,177,737,True
334,404,404,False
609,754,609,True
641,667,667,False
658,459,658,True
150,332,332,False
21,440,21,True
361,67,67,False
381,587,587,False
172,645,172,True
341,620,620,False
622,55,55,False
77,462,462,False
511,684,511,True
726,230,726,True
383,185,383,True
104,335,104,True
404,341,341,False
55,353,353,False
544,780,780,False
650,612,612,False
363,226,363,True
282,531,531,False
699,447,699,True
512,7,7,False
257,255,255,False
395,656,656,False
486,204,486,True
483,11,483,True
272,173,272,True
389,536,536,False
553,468,553,True
125,480,125,True
127,661,127,True
696,481,481,False
505,96,505,True
474,429,429,False
113,43,43,False
536,585,585,False
310,70,70,False
38,485,485,False
792,223,792,True
404,346,404,True
35,456,35,True
368,433,368,True
21,26,26,False
81,520,520,False
154,59,154,True
631,487,631,True
151,652,151,True
68,674,674,False
678,672,672,False
11,436,436,False
770,642,770,True
15,548,548,False
191,97,97,False
435,405,435,True
380,332,380,True
166,468,166,True
426,311,426,True
118,563,563,False
552,147,147,False
37,534,534,False
300,669,669,False
776,525,525,False
45,456,456,False
499,732,732,False
305,452,452,False
441,368,368,False
315,651,651,False
200,505,505,False
695,603,603,False
700,302,700,True
108,123,108,True
18,488,18,True
794,778,794,True
771,431,431,False
369,670,369,True
453,253,453,True
557,570,557,True
490,628,490,True
625,464,464,False
122,392,392,False
669,528,528,False
129,593,129,True
25,435,25,True
356,422,422,False
37,64,37,True
577,434,434,False
368,230,368,True
19,522,522,False
760,793,793,False
114,452,452,False
520,458,520,True
344,140,344,True
305,426,426,False
492,216,216,False
498,142,498,True
60,271,271,False
205,309,205,True
446,379,446,True
4,143,4,True
72,161,72,True
164,113,164,True
295,579,295,True
374,502,502,False
397,709,709,False
741,88,741,True
222,447,222,True
189,29,29,False
67,489,67,True
402,431,431,False
642,306,306,False
722,599,722,True
633,776,633,True
718,38,718,True
384,784,784,False
474,626,474,True
724,134,724,True
638,30,30,False
47,336,336,False
226,150,150,False
59,13,59,True
629,498,629,True
243,109,243,True
248,752,248,True
736,442,736,True
580,624,624,False
176,99,99,False
340,667,340,True
117,264,264,False
151,26,26,False
331,667,667,False
50,645,645,False
298,640,298,True
365,665,365,True
715,140,715,True
170,752,752,False
111,433,111,True
347,254,254,False
779,290,779,True
697,431,697,True
200,222,200,True
396,472,472,False
386,632,632,False
544,632,544,True
469,286,469,True
434,670,670,False
404,293,293,False
27,41,27,True
49,15,15,False
685,759,685,True
319,792,792,False
536,246,536,True
132,279,132,True
760,391,760,True
286,156,286,True
683,344,344,False
519,335,519,True
372,386,372,True
482,116,116,False
612,389,612,True
679,399,679,True
228,417,228,True
121,288,121,True
310,361,361,False
424,206,424,True
323,1,1,False
440,188,440,True
142,507,142,True
502,605,502,True
656,374,656,True
631,751,751,False
150,559,559,False
551,146,551,True
616,18,616,True
536,154,154,False
13,799,799,False
779,502,502,False
57,786,57,True
246,245,245,False
659,522,522,False
362,697,362,True
550,112,550,True
566,171,171,False
648,605,648,True
246,788,246,True
695,631,631,False
575,760,760,False
180,680,680,False
335,534,534,False
364,800,800,False
73,579,579,False
465,450,465,True
662,648,648,False
166,723,166,True
171,213,171,True
472,463,472,True
616,679,679,False
477,636,477,True
653,562,562,False
7,10,7,True
288,149,288,True
9,592,9,True
697,26,697,True
525,490,490,False
420,715,420,True
615,285,615,True
477,597,477,True
76,744,744,False
303,434,434,False
409,676,409,True
590,726,726,False
263,545,263,True
370,394,394,False
260,370,260,True
533,18,533,True
142,312,142,True
751,783,751,True
155,43,155,True
469,125,125,False
669,559,559,False
662,455,455,False
234,659,234,True
217,596,596,False
228,426,426,False
155,414,155,True
713,592,713,True
692,165,692,True
610,737,737,False
119,281,119,True
108,181,181,False
277,502,502,False
668,561,561,False
323,233,233,False
468,59,59,False
361,463,463,False
573,434,573,True
424,641,424,True
717,161,717,True
278,559,559,False
203,769,203,True
738,97,97,False
409,728,409,True
617,363,617,True
522,433,522,True
207,762,762,False
616,662,616,True
354,564,564,False
269,623,623,False
448,336,336,False
705,199,705,True
795,460,795,True
311,599,311,True
208,104,208,True
410,227,227,False
281,424,424,False
701,397,701,True
451,454,451,True
290,412,412,False
568,750,750,False
681,594,681,True
472,273,472,True
392,207,392,True
182,45,182,True
246,320,246,True
324,82,82,False
550,343,550,True
430,545,430,True
607,561,607,True
688,723,723,False
203,617,617,False
473,270,270,False
143,254,254,False
510,64,64,False
132,171,132,True
433,68,68,False
175,674,674,False
25,383,383,False
738,526,526,False
619,480,480,False
168,702,702,False
42,434,42,True
455,255,455,True
171,563,171,True
342,406,406,False
584,725,725,False
54,338,338,False
312,587,587,False
154,472,154,True
70,566,70,True
471,126,126,False
718,487,718,True
239,685,685,False
635,206,635,True
185,414,414,False
36,119,119,False
705,454,705,True
579,284,579,True
141,92,141,True
786,165,165,False
137,548,137,True
79,133,133,False
360,88,88,False
11,429,429,False
239,422,422,False
315,254,254,False
211,304,304,False
291,468,291,True
735,715,715,False
75,8,8,False
543,693,543,True
757,567,567,False
683,555,555,False
43,121,121,False
798,722,722,False
412,775,412,True
120,641,641,False
100,222,100,True
469,142,469,True
277,311,311,False
598,42,598,True
406,726,726,False
784,501,501,False
730,686,730,True
241,212,212,False
333,336,336,False
230,541,541,False
461,522,522,False
761,85,85,False
612,45,612,True
307,766,766,False
594,26,26,False
35,104,104,False
198,412,412,False
157,296,157,True
792,170,792,True
780,79,79,False
212,669,212,True
238,220,238,True
436,197,436,True
447,702,702,False
329,198,198,False
340,226,340,True
146,664,146,True
288,10,288,True
789,267,267,False
222,736,736,False
654,293,293,False
760,386,760,True
472,106,472,True
598,332,598,True
266,492,492,False
289,785,785,False
407,335,335,False
411,790,411,True
675,426,426,False
347,408,347,True
442,260,260,False
58,357,58,True
447,189,447,True
734,296,296,False
241,65,65,False
461,676,676,False
224,92,92,False
552,719,552,True
375,259,259,False
553,95,553,True
103,561,103,True
249,600,249,True
116,151,116,True
639,245,245,False
495,623,623,False
682,422,682,True
397,710,710,False
96,229,229,False
423,359,423,True
259,51,259,True
534,402,534,True
3,44,44,False
194,594,594,False
305,348,348,False
421,442,421,True
643,220,643,True
489,22,22,False
544,509,544,True
51,763,51,True
305,492,305,True
467,727,727,False
530,343,343,False
380,706,706,False
112,283,283,False
148,675,148,True
444,184,184,False
636,502,502,False
108,781,108,True
717,247,717,True
344,63,63,False
323,498,498,False
374,589,589,False
211,390,211,True
560,30,30,False
356,107,107,False
795,122,795,True
342,366,342,True
695,577,695,True
741,531,531,False
343,235,343,True
437,526,526,False
357,296,296,False
302,577,302,True
270,141,270,True
80,430,430,False
190,131,131,False
93,516,516,False
110,759,110,True
400,221,400,True
763,76,763,True
590,106,590,True
680,198,198,False
163,220,163,True
219,697,697,False
210,71,71,False
249,609,249,True
746,568,568,False
797,426,797,True
685,471,685,True
58,536,58,True
228,596,228,True
683,601,683,True
693,264,264,False
140,47,47,False
666,579,666,True
206,263,263,False
610,342,342,False
472,291,472,True
34,197,34,True
455,204,204,False
616,149,616,True
318,312,312,False
513,440,513,True
738,787,787,False
145,447,145,True
604,758,758,False
717,508,717,True
317,43,43,False
464,551,551,False
613,531,531,False
442,778,778,False
249,417,249,True
702,36,702,True
348,56,56,False
217,394,394,False
297,409,409,False
592,508,508,False
186,753,186,True
299,80,80,False
205,604,205,True
443,446,443,True
333,638,638,False
426,679,679,False
537,38,537,True
786,572,572,False
242,296,296,False
273,249,249,False
694,648,694,True
84,159,159,False
344,349,349,False
565,87,565,True
725,788,725,True
79,548,548,False
438,673,438,True
137,567,137,True
116,412,116,True
102,685,685,False
5,268,5,True
139,376,139,True
199,414,414,False
437,113,437,True
453,249,249,False
354,192,192,False
326,244,244,False
615,36,36,False
734,161,161,False
98,84,84,False
784,401,401,False
494,283,494,True
414,42,414,True
302,215,215,False
671,24,24,False
767,418,418,False
392,757,757,False
730,169,169,False
331,542,542,False
4,559,4,True
92,348,92,True
679,733,679,True
765,97,765,True
490,71,71,False
492,574,574,False
326,786,786,False
344,173,344,True
568,698,568,True
95,774,95,True
324,555,555,False
608,763,608,True
266,196,196,False
430,658,430,True
716,766,766,False
205,396,205,True
502,324,502,True
25,299,299,False
26,463,26,True
714,279,714,True
